"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"OFSS","EQ","07-Apr-2021","       3288.35","       3320.85","       3480.00","       3275.85","       3326.00","       3317.15","       3349.63","     131841","           441618063.95","      15477","      51667","         39.19"
"OFSS","EQ","08-Apr-2021","       3317.15","       3330.00","       3526.95","       3320.50","       3499.40","       3490.85","       3454.49","     296046","          1022688965.15","      25714","     115760","         39.10"
"OFSS","EQ","09-Apr-2021","       3490.85","       3500.00","       3570.00","       3470.10","       3519.00","       3512.20","       3522.57","     142455","           501808152.75","      23211","      61905","         43.46"
"OFSS","EQ","12-Apr-2021","       3512.20","       3485.00","       3498.45","       3294.45","       3335.00","       3336.85","       3421.14","     138072","           472364148.05","      17841","      66587","         48.23"
"OFSS","EQ","13-Apr-2021","       3336.85","       3380.00","       3408.55","       3253.25","       3300.00","       3294.60","       3327.39","      86785","           288767941.65","      14914","      30791","         35.48"
"OFSS","EQ","15-Apr-2021","       3294.60","       3294.60","       3339.95","       3180.00","       3300.00","       3283.10","       3250.87","      63872","           207639278.60","       9693","      22528","         35.27"
"OFSS","EQ","16-Apr-2021","       3283.10","       3300.40","       3421.95","       3300.40","       3375.05","       3366.25","       3371.10","      87205","           293976701.45","      12349","      33030","         37.88"
"OFSS","EQ","19-Apr-2021","       3366.25","       3210.00","       3404.00","       3210.00","       3381.00","       3381.25","       3332.47","      73169","           243833552.95","       9875","      29201","         39.91"
"OFSS","EQ","20-Apr-2021","       3381.25","       3365.00","       3402.75","       3246.00","       3280.10","       3296.85","       3338.93","      47588","           158893016.10","       7323","      18974","         39.87"
"OFSS","EQ","22-Apr-2021","       3296.85","       3296.00","       3367.15","       3233.95","       3270.00","       3279.65","       3300.92","      53040","           175081058.20","       8356","      16907","         31.88"
"OFSS","EQ","23-Apr-2021","       3279.65","       3285.00","       3318.80","       3239.00","       3268.80","       3266.95","       3289.57","      43420","           142833233.50","       4837","      16257","         37.44"
"OFSS","EQ","26-Apr-2021","       3266.95","       3308.00","       3321.00","       3253.10","       3303.10","       3307.55","       3290.76","      59514","           195846453.50","       7753","      25355","         42.60"
"OFSS","EQ","27-Apr-2021","       3307.55","       3310.00","       3434.80","       3305.00","       3375.10","       3401.45","       3397.32","     163311","           554819033.35","      12711","      72539","         44.42"
"OFSS","EQ","28-Apr-2021","       3401.45","       3440.00","       3590.00","       3423.40","       3551.00","       3553.25","       3519.38","     221627","           779990052.15","      24471","     116163","         52.41"
"OFSS","EQ","29-Apr-2021","       3553.25","       3589.90","       3609.30","       3445.20","       3469.00","       3469.50","       3536.20","      93539","           330772900.85","      10414","      41053","         43.89"
"OFSS","EQ","30-Apr-2021","       3469.50","       3470.00","       3568.95","       3438.00","       3465.20","       3478.55","       3514.95","      80880","           284289488.40","       8910","      30565","         37.79"
"OFSS","EQ","03-May-2021","       3478.55","       3470.00","       3550.00","       3456.50","       3490.00","       3480.05","       3504.00","      73296","           256829531.90","       8825","      39396","         53.75"
"OFSS","EQ","04-May-2021","       3480.05","       3498.40","       3529.95","       3455.00","       3490.00","       3473.30","       3485.93","      85717","           298803518.30","       5254","      64668","         75.44"
"OFSS","EQ","05-May-2021","       3473.30","       3495.00","       3569.95","       3495.00","       3556.05","       3544.80","       3527.69","      57520","           202912488.55","       5786","      30258","         52.60"
"OFSS","EQ","06-May-2021","       3544.80","       3564.00","       3595.00","       3474.00","       3486.00","       3487.45","       3516.22","     189190","           665233699.80","      17298","     101395","         53.59"
"OFSS","EQ","07-May-2021","       3487.45","       3525.00","       3590.00","       3476.65","       3553.75","       3565.10","       3543.90","     153900","           545406333.25","      13050","      80200","         52.11"
"OFSS","EQ","10-May-2021","       3565.10","       3611.00","       3720.00","       3600.90","       3640.00","       3650.60","       3677.81","     268752","           988420040.50","      27971","     139449","         51.89"
"OFSS","EQ","11-May-2021","       3650.60","       3630.00","       3794.00","       3605.25","       3770.00","       3759.65","       3734.75","     267788","          1000121549.10","      28982","     119701","         44.70"
"OFSS","EQ","12-May-2021","       3759.65","       3770.00","       3795.00","       3685.05","       3702.00","       3697.35","       3714.48","     141366","           525100854.60","      17673","      75829","         53.64"
"OFSS","EQ","14-May-2021","       3697.35","       3747.00","       3747.00","       3659.00","       3690.00","       3694.40","       3698.52","     159660","           590506054.15","      13902","      90423","         56.63"
"OFSS","EQ","17-May-2021","       3694.40","       3540.00","       3560.00","       3490.20","       3522.95","       3520.05","       3519.46","     232739","           819116159.60","      13858","     174905","         75.15"
"OFSS","EQ","18-May-2021","       3520.05","       3544.00","       3578.85","       3495.85","       3541.00","       3542.55","       3531.62","      92059","           325117860.35","      10804","      55298","         60.07"
"OFSS","EQ","19-May-2021","       3542.55","       3505.00","       3570.00","       3505.00","       3536.80","       3541.70","       3542.08","      52782","           186957982.15","       5449","      32972","         62.47"
"OFSS","EQ","20-May-2021","       3541.70","       3556.00","       3640.00","       3524.45","       3634.00","       3623.05","       3587.99","      97218","           348817473.85","       9951","      51021","         52.48"
"OFSS","EQ","21-May-2021","       3623.05","       3669.70","       3689.95","       3630.00","       3650.00","       3659.70","       3662.98","     130557","           478227190.60","       8846","      92516","         70.86"
"OFSS","EQ","24-May-2021","       3659.70","       3670.00","       3722.35","       3620.50","       3701.95","       3705.65","       3673.33","      74666","           274272987.65","       6522","      44319","         59.36"
"OFSS","EQ","25-May-2021","       3705.65","       3708.00","       3710.00","       3560.00","       3592.00","       3595.15","       3612.29","      79118","           285796834.95","      10652","      34551","         43.67"
"OFSS","EQ","26-May-2021","       3595.15","       3620.00","       3620.00","       3501.00","       3514.40","       3510.30","       3531.24","      67978","           240046964.20","       7870","      36723","         54.02"
"OFSS","EQ","27-May-2021","       3510.30","       3501.30","       3570.00","       3420.30","       3488.15","       3487.75","       3497.29","     523243","          1829933462.55","      37742","     384736","         73.53"
"OFSS","EQ","28-May-2021","       3487.75","       3520.00","       3555.60","       3489.40","       3524.40","       3525.30","       3519.62","      59521","           209491126.85","       6053","      33396","         56.11"
"OFSS","EQ","31-May-2021","       3525.30","       3525.30","       3569.55","       3460.00","       3482.00","       3473.10","       3511.57","      80168","           281515578.30","       8756","      42990","         53.62"
"OFSS","EQ","01-Jun-2021","       3473.10","       3480.00","       3528.05","       3473.00","       3510.00","       3510.80","       3507.35","      58779","           206158307.95","       7236","      30795","         52.39"
"OFSS","EQ","02-Jun-2021","       3510.80","       3528.00","       3559.65","       3498.20","       3530.00","       3528.30","       3525.55","      52655","           185637832.20","       8641","      27819","         52.83"
"OFSS","EQ","03-Jun-2021","       3528.30","       3544.85","       3558.75","       3520.05","       3525.00","       3532.80","       3536.77","      35957","           127171667.30","       4765","      21116","         58.73"
"OFSS","EQ","04-Jun-2021","       3532.80","       3547.95","       3554.40","       3504.55","       3513.00","       3514.95","       3529.94","      36178","           127706096.10","       5553","      19143","         52.91"
"OFSS","EQ","07-Jun-2021","       3514.95","       3515.00","       3574.95","       3485.25","       3542.00","       3557.55","       3532.77","      71579","           252872116.45","       6826","      40320","         56.33"
"OFSS","EQ","08-Jun-2021","       3557.55","       3574.00","       3625.00","       3542.65","       3566.00","       3574.95","       3580.86","      62264","           222958718.40","       6660","      29389","         47.20"
"OFSS","EQ","09-Jun-2021","       3574.95","       3594.00","       3594.00","       3489.00","       3509.95","       3502.60","       3526.45","      75148","           265005555.75","       7540","      43736","         58.20"
"OFSS","EQ","10-Jun-2021","       3502.60","       3530.00","       3552.00","       3510.00","       3544.55","       3544.90","       3535.23","      43502","           153789707.85","       3392","      32023","         73.61"
"OFSS","EQ","11-Jun-2021","       3544.90","       3560.00","       3739.90","       3546.50","       3689.90","       3689.35","       3684.11","     403564","          1486776166.25","      28908","     169740","         42.06"
"OFSS","EQ","14-Jun-2021","       3689.35","       3690.00","       3717.25","       3575.05","       3675.00","       3675.95","       3631.43","     133568","           485042515.65","      14285","      66279","         49.62"
"OFSS","EQ","15-Jun-2021","       3675.95","       3708.40","       3794.00","       3683.90","       3733.00","       3749.35","       3762.28","     186676","           702328159.30","      19414","      97018","         51.97"
"OFSS","EQ","16-Jun-2021","       3749.35","       3748.95","       3748.95","       3675.60","       3710.00","       3701.25","       3704.47","      54121","           200489356.25","       5998","      20026","         37.00"
"OFSS","EQ","17-Jun-2021","       3701.25","       3695.00","       3695.00","       3554.85","       3589.00","       3581.75","       3605.00","     159299","           574273623.50","      22048","      91087","         57.18"
"OFSS","EQ","18-Jun-2021","       3581.75","       3609.70","       3670.00","       3524.00","       3540.00","       3536.40","       3579.50","     118288","           423411978.50","      15978","      58346","         49.33"
"OFSS","EQ","21-Jun-2021","       3536.40","       3536.40","       3630.00","       3490.70","       3596.85","       3598.50","       3570.37","      38584","           137759118.60","       5287","      17320","         44.89"
"OFSS","EQ","22-Jun-2021","       3598.50","       3618.50","       3626.35","       3555.00","       3560.00","       3558.85","       3578.00","      55314","           197913743.45","       7155","      28223","         51.02"
"OFSS","EQ","23-Jun-2021","       3558.85","       3595.00","       3603.00","       3541.20","       3576.30","       3584.25","       3565.52","      52020","           185478493.35","       6822","      29152","         56.04"
"OFSS","EQ","24-Jun-2021","       3584.25","       3614.50","       3635.00","       3543.25","       3600.00","       3597.85","       3596.25","      61577","           221446019.75","       9472","      26044","         42.30"
"OFSS","EQ","25-Jun-2021","       3597.85","       3600.00","       3644.00","       3585.00","       3635.00","       3633.05","       3614.67","      52475","           189679576.25","      11903","      30602","         58.32"
"OFSS","EQ","28-Jun-2021","       3633.05","       3636.00","       3647.40","       3580.00","       3589.95","       3593.95","       3600.09","      47391","           170611960.55","       8455","      28202","         59.51"
"OFSS","EQ","29-Jun-2021","       3593.95","       3605.00","       3610.95","       3562.50","       3574.00","       3574.50","       3576.48","      55797","           199556795.65","       8624","      39881","         71.48"
"OFSS","EQ","30-Jun-2021","       3574.50","       3592.40","       3673.40","       3575.00","       3649.95","       3651.50","       3632.52","      73686","           267665783.60","       9223","      40961","         55.59"
"OFSS","EQ","01-Jul-2021","       3651.50","       3659.00","       3659.00","       3601.40","       3620.00","       3620.30","       3622.83","      33174","           120183761.15","       4497","      14361","         43.29"
"OFSS","EQ","02-Jul-2021","       3620.30","       3653.20","       3695.00","       3602.50","       3630.00","       3624.30","       3632.61","      81776","           297060677.60","       8967","      45956","         56.20"
"OFSS","EQ","05-Jul-2021","       3624.30","       3660.00","       3674.95","       3588.00","       3598.00","       3597.20","       3618.55","     100997","           365463047.45","      13808","      78667","         77.89"
"OFSS","EQ","06-Jul-2021","       3597.20","       3609.90","       3759.00","       3598.50","       3740.00","       3741.05","       3699.69","     189068","           699493386.55","      17729","      96803","         51.20"
"OFSS","EQ","07-Jul-2021","       3741.05","       3750.00","       3832.00","       3700.00","       3703.00","       3720.90","       3754.91","     131335","           493150811.20","      16301","      50678","         38.59"
"OFSS","EQ","08-Jul-2021","       3720.90","       3724.95","       3845.00","       3701.25","       3794.00","       3766.30","       3780.16","     214221","           809790488.65","      25965","      90291","         42.15"
"OFSS","EQ","09-Jul-2021","       3766.30","       3788.00","       3980.30","       3782.30","       3933.00","       3943.95","       3903.82","     443417","          1731019221.65","      38909","     111079","         25.05"
"OFSS","EQ","12-Jul-2021","       3943.95","       3963.70","       3983.75","       3860.00","       3890.00","       3900.80","       3909.28","     128747","           503308484.80","      18004","      56763","         44.09"
