"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TECHM","EQ","27-May-2021","       1007.80","       1007.00","       1032.00","       1006.90","       1027.05","       1019.80","       1020.54","    6393813","          6525116601.40","      99460","    3571839","         55.86"
"TECHM","EQ","28-May-2021","       1019.80","       1020.00","       1033.00","       1012.60","       1026.00","       1026.25","       1024.20","    1839013","          1883523703.10","      57871","     789021","         42.90"
"TECHM","EQ","31-May-2021","       1026.25","       1025.00","       1032.00","       1013.00","       1025.00","       1021.65","       1022.41","    1801746","          1842114288.40","      69689","     914809","         50.77"
"TECHM","EQ","01-Jun-2021","       1021.65","       1024.70","       1032.00","       1013.35","       1030.50","       1030.50","       1024.55","    1262702","          1293707078.40","      39937","     532636","         42.18"
"TECHM","EQ","02-Jun-2021","       1030.50","       1020.20","       1024.70","        994.00","       1017.80","       1016.95","       1009.72","    5252186","          5303233649.60","     107648","    2289655","         43.59"
"TECHM","EQ","03-Jun-2021","       1016.95","       1016.95","       1020.75","       1007.00","       1017.00","       1014.35","       1012.64","    2024676","          2050257833.55","      51002","     975780","         48.19"
"TECHM","EQ","04-Jun-2021","       1014.35","       1019.55","       1026.95","       1011.00","       1020.00","       1019.20","       1019.58","    2315912","          2361247956.70","      42983","    1164901","         50.30"
"TECHM","EQ","07-Jun-2021","       1019.20","       1024.95","       1038.95","       1019.45","       1038.00","       1034.40","       1027.90","    1745475","          1794178747.05","      37736","     908940","         52.07"
"TECHM","EQ","08-Jun-2021","       1034.40","       1039.00","       1060.90","       1037.05","       1058.00","       1057.75","       1054.10","    4517995","          4762433593.90","     109168","    1643108","         36.37"
"TECHM","EQ","09-Jun-2021","       1057.75","       1057.75","       1064.45","       1046.20","       1056.00","       1052.25","       1057.51","    2163655","          2288081022.10","      59015","    1098611","         50.78"
"TECHM","EQ","10-Jun-2021","       1052.25","       1059.70","       1074.00","       1056.50","       1064.50","       1064.90","       1067.51","    3934077","          4199677664.05","     118480","    2180369","         55.42"
"TECHM","EQ","11-Jun-2021","       1064.90","       1064.90","       1082.40","       1054.90","       1073.00","       1073.00","       1072.37","    4988857","          5349888609.65","      98394","    2811211","         56.35"
"TECHM","EQ","14-Jun-2021","       1073.00","       1073.00","       1079.35","       1058.00","       1069.30","       1069.25","       1071.21","    2757666","          2954050722.95","      82864","    1315069","         47.69"
"TECHM","EQ","15-Jun-2021","       1069.25","       1069.25","       1093.00","       1061.65","       1065.00","       1066.85","       1076.87","    3484298","          3752147765.45","      84287","    1482698","         42.55"
"TECHM","EQ","16-Jun-2021","       1066.85","       1070.00","       1077.95","       1055.00","       1064.50","       1069.15","       1067.77","    1881596","          2009120810.65","      51956","     938301","         49.87"
"TECHM","EQ","17-Jun-2021","       1069.15","       1059.95","       1084.70","       1057.05","       1083.10","       1080.25","       1071.97","    3161931","          3389490625.90","      99482","    1802731","         57.01"
"TECHM","EQ","18-Jun-2021","       1080.25","       1089.50","       1091.60","       1055.00","       1068.60","       1070.70","       1073.33","    4396398","          4718767299.80","      93019","    2497435","         56.81"
"TECHM","EQ","21-Jun-2021","       1070.70","       1059.00","       1070.05","       1055.00","       1061.80","       1062.90","       1062.65","    1074790","          1142125528.55","      40228","     415984","         38.70"
"TECHM","EQ","22-Jun-2021","       1062.90","       1061.05","       1072.00","       1053.70","       1054.40","       1057.20","       1060.38","    2437289","          2584450114.10","      63027","    1537841","         63.10"
"TECHM","EQ","23-Jun-2021","       1057.20","       1060.00","       1062.30","       1038.45","       1056.00","       1056.45","       1052.65","    4130539","          4348027008.95","     102816","    2742074","         66.39"
"TECHM","EQ","24-Jun-2021","       1056.45","       1056.55","       1082.30","       1052.50","       1080.00","       1080.00","       1069.16","    3617010","          3867162077.35","     105332","    1838714","         50.84"
"TECHM","EQ","25-Jun-2021","       1080.00","       1087.40","       1103.20","       1077.00","       1085.95","       1089.50","       1090.65","    3200049","          3490121301.75","      73477","    1419611","         44.36"
"TECHM","EQ","28-Jun-2021","       1089.50","       1091.00","       1108.00","       1081.10","       1105.05","       1105.10","       1097.40","    2143755","          2352551584.20","      50162","    1122641","         52.37"
"TECHM","EQ","29-Jun-2021","       1105.10","       1109.00","       1109.40","       1083.00","       1088.95","       1088.15","       1095.11","    2956332","          3237521521.85","      64875","    1814876","         61.39"
"TECHM","EQ","30-Jun-2021","       1088.15","       1088.20","       1105.00","       1083.30","       1096.70","       1095.45","       1096.06","    1917370","          2101552386.75","      47775","     907351","         47.32"
"TECHM","EQ","01-Jul-2021","       1095.45","       1096.00","       1099.35","       1081.00","       1085.65","       1085.15","       1087.08","    1459518","          1586616040.75","      49293","     804772","         55.14"
"TECHM","EQ","02-Jul-2021","       1085.15","       1087.00","       1097.50","       1075.00","       1089.50","       1089.40","       1085.06","    1669409","          1811416199.70","      59484","     893239","         53.51"
"TECHM","EQ","05-Jul-2021","       1089.40","       1093.00","       1094.95","       1071.20","       1072.20","       1074.65","       1080.45","    2597359","          2806324841.55","      47315","    1515744","         58.36"
"TECHM","EQ","06-Jul-2021","       1074.65","       1074.65","       1074.65","       1047.75","       1050.00","       1049.55","       1057.39","    3865594","          4087438822.90","      82030","    2502586","         64.74"
"TECHM","EQ","07-Jul-2021","       1049.55","       1049.55","       1059.50","       1030.10","       1047.50","       1045.90","       1047.11","    3713891","          3888837942.95","      91334","    1928067","         51.92"
"TECHM","EQ","08-Jul-2021","       1045.90","       1049.00","       1063.40","       1045.00","       1060.40","       1060.15","       1055.09","    2171947","          2291605194.75","      55921","     855029","         39.37"
"TECHM","EQ","09-Jul-2021","       1060.15","       1055.20","       1068.80","       1049.00","       1051.00","       1051.75","       1057.39","    1889035","          1997453809.30","      67078","     840843","         44.51"
"TECHM","EQ","12-Jul-2021","       1051.75","       1057.00","       1058.70","       1046.10","       1057.00","       1056.60","       1053.85","    3224820","          3398490567.90","     118828","    1987207","         61.62"
